key	deployed	family_text_claim	dataset_source_claim	row_source_claim	hidden_claim	historical_sha	source_line	example_claim	source	source_path	formula_claim	formula_match	name_claim	formula_return	family_claim_provenance	row_index	verified_claim	family_claim	dataset_claim	variant	family_selected	family_selected_provenance	family_audit_evidence_class	family_audit_evidence_strength	family_audit_authoritative_surface	family_audit_authoritative_revision	family_audit_authoritative_path_anchor	family_audit_retrieved_at_utc	family_audit_http_status	family_audit_explicit_evidence	family_audit_semantic_evidence	family_audit_dataset_evidence	family_audit_negative_evidence	family_audit_decision_rationale	semantic_route	route_note	translation_status	surface_support_class	surface_secondary_gap	current_brm_body	translation_note	data_columns	group_columns	data_shape_assumptions
btdata_animal	true		https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	05c3f465e7987e8d7caa7e214fedddd90415a922	152	btdata_animal	mcmcglmm	scripts/examples/mcmcglmm.jl	fixed: tarsus ~ sex + hatchdate; random: ~fosternest + animal	true	Blue Tit Tarsus — Animal Model (Additive Genetic Variance)	fixed: tarsus ~ sex + hatchdate; random: ~fosternest + animal	unresolved	341	false		btdata	exact-metadata		unresolved	explicit-family-recovery	strong	historical BRM source scripts/examples/mcmcglmm.jl; dead cited course-notes URL https://jarrodhadfield.github.io/MCMCglmm/course-notes/; upstream MCMCglmm source/bookdown/data https://github.com/jarrodhadfield/MCMCglmm; claimed Rdatasets CSV	BRM=05c3f465e7987e8d7caa7e214fedddd90415a922; MCMCglmm=6291bfef475f3d7576ccc808eed82da0b6e0ce56	scripts/examples/mcmcglmm.jl:152-166; R/MCMCglmm.R:1; bookdown/8.pedigree.Rmd:50-60; man/BTdata.Rd:1-12; data/BTdata.tab	2026-07-28T22:56:15Z	cited-course-notes=404; claimed-dataset-CSV=404; upstream-git=ok	Authoritative MCMCglmm function signature explicitly defaults family="gaussian"; current package bookdown fits tarsus with foster-nest and animal random effects without overriding family.	Tarsus length is continuous and the animal/fosternest terms govern covariance, leaving the explicit Gaussian default as observation family.	Upstream package ships BTdata.tab (828 rows) and documentation identifying numeric tarsus plus animal, sex, foster nest, and hatch date.	Catalog family metadata is blank; both cited course-notes URL and claimed Rdatasets CSV now return 404; current authoritative example is tarsus~sex and omits the catalog-added hatchdate, so formula fidelity is not confirmed.	Gaussian is explicit in the function default and active official example; recovery does not validate the added fixed effect or dead receipts.	stanblocks_plate	faithful-candidate: relationship/cross-response covariance	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	fixed,tarsus,sex,hatchdate,random,fosternest,animal		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
btdata_animal	true		https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	05c3f465e7987e8d7caa7e214fedddd90415a922	152	btdata_animal	mcmcglmm	scripts/examples/mcmcglmm.jl	fixed: tarsus ~ sex + hatchdate; random: ~fosternest + animal	true	Blue Tit Tarsus — Animal Model (Additive Genetic Variance)	fixed: tarsus ~ sex + hatchdate; random: ~fosternest + animal	unresolved	341	false		btdata	inferred-family	gaussian	authoritative-audit-explicit-family-recovery	explicit-family-recovery	strong	historical BRM source scripts/examples/mcmcglmm.jl; dead cited course-notes URL https://jarrodhadfield.github.io/MCMCglmm/course-notes/; upstream MCMCglmm source/bookdown/data https://github.com/jarrodhadfield/MCMCglmm; claimed Rdatasets CSV	BRM=05c3f465e7987e8d7caa7e214fedddd90415a922; MCMCglmm=6291bfef475f3d7576ccc808eed82da0b6e0ce56	scripts/examples/mcmcglmm.jl:152-166; R/MCMCglmm.R:1; bookdown/8.pedigree.Rmd:50-60; man/BTdata.Rd:1-12; data/BTdata.tab	2026-07-28T22:56:15Z	cited-course-notes=404; claimed-dataset-CSV=404; upstream-git=ok	Authoritative MCMCglmm function signature explicitly defaults family="gaussian"; current package bookdown fits tarsus with foster-nest and animal random effects without overriding family.	Tarsus length is continuous and the animal/fosternest terms govern covariance, leaving the explicit Gaussian default as observation family.	Upstream package ships BTdata.tab (828 rows) and documentation identifying numeric tarsus plus animal, sex, foster nest, and hatch date.	Catalog family metadata is blank; both cited course-notes URL and claimed Rdatasets CSV now return 404; current authoritative example is tarsus~sex and omits the catalog-added hatchdate, so formula fidelity is not confirmed.	Gaussian is explicit in the function default and active official example; recovery does not validate the added fixed effect or dead receipts.	stanblocks_plate	faithful-candidate: relationship/cross-response covariance	route-specific	historical-semantics-unresolved	kernel/plate substrate control is separately probed		requires a faithful stanblocks_plate implementation; no ordinary-formula substitute	fixed,tarsus,sex,hatchdate,random,fosternest,animal		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
chickweight_rslope	true		https://vincentarelbundock.github.io/Rdatasets/csv/datasets/ChickWeight.csv	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	05c3f465e7987e8d7caa7e214fedddd90415a922	171	chickweight_rslope	mcmcglmm	scripts/examples/mcmcglmm.jl	fixed: weight ~ Time + I(Time^2) + Diet:Time; random: ~us(1 + Time):Chick	true	Chick Growth — Random Regression (Unstructured G-matrix)	fixed: weight ~ Time + I(Time^2) + Diet:Time; random: ~us(1 + Time):Chick	unresolved	342	false		chickweight	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	fixed,weight,Time,Diet,random,Chick		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
chickweight_rslope	true		https://vincentarelbundock.github.io/Rdatasets/csv/datasets/ChickWeight.csv	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	05c3f465e7987e8d7caa7e214fedddd90415a922	171	chickweight_rslope	mcmcglmm	scripts/examples/mcmcglmm.jl	fixed: weight ~ Time + I(Time^2) + Diet:Time; random: ~us(1 + Time):Chick	true	Chick Growth — Random Regression (Unstructured G-matrix)	fixed: weight ~ Time + I(Time^2) + Diet:Time; random: ~us(1 + Time):Chick	unresolved	342	false		chickweight	inferred-family	gaussian	inferred-from-name													ordinary_brm	direct population/likelihood route when the family and terms are supported	semantic-rewrite	already-expressible-via-semantic-rewrite			multiple components can live in one current declaration/kernel, but this source DSL needs a row-specific semantic rewrite	fixed,weight,Time,Diet,random,Chick		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
btdata_bivariate	true		https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	05c3f465e7987e8d7caa7e214fedddd90415a922	192	btdata_bivariate	mcmcglmm	scripts/examples/mcmcglmm.jl	fixed: cbind(tarsus, back) ~ trait - 1 + trait:sex + trait:hatchdate; random: ~us(trait):fosternest + us(trait):animal; rcov: ~us(trait):units	true	Blue Tit Bivariate — Multivariate Gaussian Animal Model	fixed: cbind(tarsus, back) ~ trait - 1 + trait:sex + trait:hatchdate; random: ~us(trait):fosternest + us(trait):animal; rcov: ~us(trait):units	unresolved	343	false		btdata	exact-metadata		unresolved													stanblocks_plate	faithful-candidate: relationship/cross-response covariance	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	fixed,tarsus,back,trait,sex,hatchdate,random,fosternest,animal,rcov,units		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
btdata_bivariate	true		https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	05c3f465e7987e8d7caa7e214fedddd90415a922	192	btdata_bivariate	mcmcglmm	scripts/examples/mcmcglmm.jl	fixed: cbind(tarsus, back) ~ trait - 1 + trait:sex + trait:hatchdate; random: ~us(trait):fosternest + us(trait):animal; rcov: ~us(trait):units	true	Blue Tit Bivariate — Multivariate Gaussian Animal Model	fixed: cbind(tarsus, back) ~ trait - 1 + trait:sex + trait:hatchdate; random: ~us(trait):fosternest + us(trait):animal; rcov: ~us(trait):units	unresolved	343	false		btdata	inferred-family	binomial	inferred-from-response-syntax													stanblocks_plate	faithful-candidate: relationship/cross-response covariance	route-specific	historical-semantics-unresolved	kernel/plate substrate control is separately probed		requires a faithful stanblocks_plate implementation; no ordinary-formula substitute	fixed,tarsus,back,trait,sex,hatchdate,random,fosternest,animal,rcov,units		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
pbcseq_bivariate	true		https://vincentarelbundock.github.io/Rdatasets/csv/survival/pbcseq.csv	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	05c3f465e7987e8d7caa7e214fedddd90415a922	212	pbcseq_bivariate	mcmcglmm	scripts/examples/mcmcglmm.jl	fixed: cbind(log_bili, ascites) ~ trait - 1 + trait:(age + sex); random: ~us(trait):id; rcov: ~us(trait):units	true	PBC — Bivariate Gaussian + Threshold Joint Model	fixed: cbind(log_bili, ascites) ~ trait - 1 + trait:(age + sex); random: ~us(trait):id; rcov: ~us(trait):units	unresolved	344	false		pbcseq	exact-metadata		unresolved													stanblocks_plate	faithful-candidate: relationship/cross-response covariance	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	fixed,log_bili,ascites,trait,age,sex,random,id,rcov,units		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
pbcseq_bivariate	true		https://vincentarelbundock.github.io/Rdatasets/csv/survival/pbcseq.csv	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	05c3f465e7987e8d7caa7e214fedddd90415a922	212	pbcseq_bivariate	mcmcglmm	scripts/examples/mcmcglmm.jl	fixed: cbind(log_bili, ascites) ~ trait - 1 + trait:(age + sex); random: ~us(trait):id; rcov: ~us(trait):units	true	PBC — Bivariate Gaussian + Threshold Joint Model	fixed: cbind(log_bili, ascites) ~ trait - 1 + trait:(age + sex); random: ~us(trait):id; rcov: ~us(trait):units	unresolved	344	false		pbcseq	inferred-family	binomial	inferred-from-response-syntax													stanblocks_plate	faithful-candidate: relationship/cross-response covariance	route-specific	historical-semantics-unresolved	kernel/plate substrate control is separately probed		requires a faithful stanblocks_plate implementation; no ordinary-formula substitute	fixed,log_bili,ascites,trait,age,sex,random,id,rcov,units		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
sshorns_ordinal	true		https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/SShorns.csv	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	05c3f465e7987e8d7caa7e214fedddd90415a922	234	sshorns_ordinal	mcmcglmm	scripts/examples/mcmcglmm.jl	fixed: horn ~ sex; random: ~id	true	Soay Sheep Horn Type — Ordinal Threshold Model	fixed: horn ~ sex; random: ~id	unresolved	345	false		sshorns	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	fixed,horn,sex,random,id		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
sshorns_ordinal	true		https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/SShorns.csv	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	false	05c3f465e7987e8d7caa7e214fedddd90415a922	234	sshorns_ordinal	mcmcglmm	scripts/examples/mcmcglmm.jl	fixed: horn ~ sex; random: ~id	true	Soay Sheep Horn Type — Ordinal Threshold Model	fixed: horn ~ sex; random: ~id	unresolved	345	false		sshorns	inferred-family	ordinal_unresolved	historical-link-unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	semantic-rewrite	already-expressible-via-semantic-rewrite			multiple components can live in one current declaration/kernel, but this source DSL needs a row-specific semantic rewrite	fixed,horn,sex,random,id		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
owls_zip	true		https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Owls.csv	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	156	owls_zi	glmmtmb	scripts/examples/glmmtmb.jl	NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1	true	Barn Owls — Zero-Inflated Poisson GLMM	NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1	unresolved	346	false		owls	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	NCalls,FT,ArrivalTime,SexParent,log_brood,Nest	Nest	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
owls_zip	true		https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Owls.csv	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	156	owls_zi	glmmtmb	scripts/examples/glmmtmb.jl	NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1	true	Barn Owls — Zero-Inflated Poisson GLMM	NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1	unresolved	346	false		owls	inferred-family	poisson	inferred-from-name													ordinary_brm	direct population/likelihood route when the family and terms are supported	semantic-rewrite	already-expressible-via-semantic-rewrite			multiple components can live in one current declaration/kernel, but this source DSL needs a row-specific semantic rewrite	NCalls,FT,ArrivalTime,SexParent,log_brood,Nest	Nest	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
owls_zinb2	true		https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Owls.csv	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	175	owls_zi	glmmtmb	scripts/examples/glmmtmb.jl	NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1	true	Barn Owls — Zero-Inflated Negative Binomial (NB2) GLMM	NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1	unresolved	347	false		owls	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	NCalls,FT,ArrivalTime,SexParent,log_brood,Nest	Nest	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
owls_zinb2	true		https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Owls.csv	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	175	owls_zi	glmmtmb	scripts/examples/glmmtmb.jl	NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1	true	Barn Owls — Zero-Inflated Negative Binomial (NB2) GLMM	NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1	unresolved	347	false		owls	inferred-family	negativebinomial	inferred-from-name													ordinary_brm	direct population/likelihood route when the family and terms are supported	semantic-rewrite	already-expressible-via-semantic-rewrite			multiple components can live in one current declaration/kernel, but this source DSL needs a row-specific semantic rewrite	NCalls,FT,ArrivalTime,SexParent,log_brood,Nest	Nest	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
owls_zinb1	true		https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Owls.csv	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	194	owls_zi	glmmtmb	scripts/examples/glmmtmb.jl	NCalls ~ (FT + ArrivalTime)*SexParent + BroodSize + (1|Nest); zi: ~1	true	Barn Owls — Zero-Inflated Negative Binomial (NB1) GLMM	NCalls ~ (FT + ArrivalTime)*SexParent + BroodSize + (1|Nest); zi: ~1	unresolved	348	false		owls	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	NCalls,FT,ArrivalTime,SexParent,BroodSize,Nest	Nest	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
