warmuphmc	warmuphmc_draws	evidence_kind	brmi_parse	stanc	stan_transpile	semantic_route	stan_code_sha256	family_selected	variant	surface_support_class	probe_id	gradient_finite	evidence_from	descriptor	key	deployed	static_error_stage	static_error	translation_status	log_density	runtime_error	stan_data_sha256	sbbrmi_lower	dimension	historical_formula	warmuphmc_error	surface_secondary_gap	family_selected_provenance	source	bridgestan_instantiate	current_brm_body	row_index	data_shape_assumptions	brmi_eval
not-run		not-probed	not-run	not-run	not-run	stanblocks_plate			exact-metadata	historical-semantics-unresolved		not-run		not-run	boston_besag	true			unresolved-family				not-run		log(medv) ~ crim + zn + indus + chas + nox + rm + age + dis + rad + tax + ptratio + black + lstat + f(id, model = 'besag', graph = W)		family evidence remains indeterminate	unresolved	inla	not-run		338	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	stanblocks_plate		gaussian	inferred-family	historical-semantics-unresolved		not-run		not-run	boston_besag	true			route-specific				not-run		log(medv) ~ crim + zn + indus + chas + nox + rm + age + dis + rad + tax + ptratio + black + lstat + f(id, model = 'besag', graph = W)		kernel/plate substrate control is separately probed	inferred-from-name	inla	not-run		338	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	plodia_iid	true			unresolved-family				not-run		fixed: PO ~ 1; random: ~FSfamily		family evidence remains indeterminate	unresolved	mcmcglmm	not-run		339	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm		gaussian	inferred-family	already-expressible-via-semantic-rewrite		not-run		not-run	plodia_iid	true			semantic-rewrite				not-run		fixed: PO ~ 1; random: ~FSfamily			inferred-from-name	mcmcglmm	not-run		339	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	btdata_iid	true			unresolved-family				not-run		fixed: tarsus ~ sex + hatchdate; random: ~fosternest		family evidence remains indeterminate	unresolved	mcmcglmm	not-run		340	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm		gaussian	inferred-family	already-expressible-via-semantic-rewrite		not-run		not-run	btdata_iid	true			semantic-rewrite				not-run		fixed: tarsus ~ sex + hatchdate; random: ~fosternest			inferred-from-name	mcmcglmm	not-run		340	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	stanblocks_plate			exact-metadata	historical-semantics-unresolved		not-run		not-run	btdata_animal	true			unresolved-family				not-run		fixed: tarsus ~ sex + hatchdate; random: ~fosternest + animal		family evidence remains indeterminate	unresolved	mcmcglmm	not-run		341	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	stanblocks_plate		gaussian	inferred-family	historical-semantics-unresolved		not-run		not-run	btdata_animal	true			route-specific				not-run		fixed: tarsus ~ sex + hatchdate; random: ~fosternest + animal		kernel/plate substrate control is separately probed	authoritative-audit-explicit-family-recovery	mcmcglmm	not-run		341	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	chickweight_rslope	true			unresolved-family				not-run		fixed: weight ~ Time + I(Time^2) + Diet:Time; random: ~us(1 + Time):Chick		family evidence remains indeterminate	unresolved	mcmcglmm	not-run		342	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm		gaussian	inferred-family	already-expressible-via-semantic-rewrite		not-run		not-run	chickweight_rslope	true			semantic-rewrite				not-run		fixed: weight ~ Time + I(Time^2) + Diet:Time; random: ~us(1 + Time):Chick			inferred-from-name	mcmcglmm	not-run		342	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	stanblocks_plate			exact-metadata	historical-semantics-unresolved		not-run		not-run	btdata_bivariate	true			unresolved-family				not-run		fixed: cbind(tarsus, back) ~ trait - 1 + trait:sex + trait:hatchdate; random: ~us(trait):fosternest + us(trait):animal; rcov: ~us(trait):units		family evidence remains indeterminate	unresolved	mcmcglmm	not-run		343	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	stanblocks_plate		binomial	inferred-family	historical-semantics-unresolved		not-run		not-run	btdata_bivariate	true			route-specific				not-run		fixed: cbind(tarsus, back) ~ trait - 1 + trait:sex + trait:hatchdate; random: ~us(trait):fosternest + us(trait):animal; rcov: ~us(trait):units		kernel/plate substrate control is separately probed	inferred-from-response-syntax	mcmcglmm	not-run		343	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	stanblocks_plate			exact-metadata	historical-semantics-unresolved		not-run		not-run	pbcseq_bivariate	true			unresolved-family				not-run		fixed: cbind(log_bili, ascites) ~ trait - 1 + trait:(age + sex); random: ~us(trait):id; rcov: ~us(trait):units		family evidence remains indeterminate	unresolved	mcmcglmm	not-run		344	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	stanblocks_plate		binomial	inferred-family	historical-semantics-unresolved		not-run		not-run	pbcseq_bivariate	true			route-specific				not-run		fixed: cbind(log_bili, ascites) ~ trait - 1 + trait:(age + sex); random: ~us(trait):id; rcov: ~us(trait):units		kernel/plate substrate control is separately probed	inferred-from-response-syntax	mcmcglmm	not-run		344	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	sshorns_ordinal	true			unresolved-family				not-run		fixed: horn ~ sex; random: ~id		family evidence remains indeterminate	unresolved	mcmcglmm	not-run		345	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm		ordinal_unresolved	inferred-family	already-expressible-via-semantic-rewrite		not-run		not-run	sshorns_ordinal	true			semantic-rewrite				not-run		fixed: horn ~ sex; random: ~id			historical-link-unresolved	mcmcglmm	not-run		345	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	owls_zip	true			unresolved-family				not-run		NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1		family evidence remains indeterminate	unresolved	glmmtmb	not-run		346	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm		poisson	inferred-family	already-expressible-via-semantic-rewrite		not-run		not-run	owls_zip	true			semantic-rewrite				not-run		NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1			inferred-from-name	glmmtmb	not-run		346	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	owls_zinb2	true			unresolved-family				not-run		NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1		family evidence remains indeterminate	unresolved	glmmtmb	not-run		347	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm		negativebinomial	inferred-family	already-expressible-via-semantic-rewrite		not-run		not-run	owls_zinb2	true			semantic-rewrite				not-run		NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1			inferred-from-name	glmmtmb	not-run		347	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	owls_zinb1	true			unresolved-family				not-run		NCalls ~ (FT + ArrivalTime)*SexParent + BroodSize + (1|Nest); zi: ~1		family evidence remains indeterminate	unresolved	glmmtmb	not-run		348	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm		negativebinomial	inferred-family	already-expressible-via-semantic-rewrite		not-run		not-run	owls_zinb1	true			semantic-rewrite				not-run		NCalls ~ (FT + ArrivalTime)*SexParent + BroodSize + (1|Nest); zi: ~1			inferred-from-name	glmmtmb	not-run		348	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	owls_hurdle	true			unresolved-family				not-run		NCalls ~ (FT + ArrivalTime)*SexParent + BroodSize + (1|Nest); zi: ~.		family evidence remains indeterminate	unresolved	glmmtmb	not-run		349	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm		negativebinomial	inferred-family	already-expressible-via-semantic-rewrite		not-run		not-run	owls_hurdle	true			semantic-rewrite				not-run		NCalls ~ (FT + ArrivalTime)*SexParent + BroodSize + (1|Nest); zi: ~.			inferred-from-name	glmmtmb	not-run		349	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	salamanders_zinb2	true			unresolved-family				not-run		count ~ spp + (1|site); zi: ~spp		family evidence remains indeterminate	unresolved	glmmtmb	not-run		350	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm		negativebinomial	inferred-family	already-expressible-via-semantic-rewrite		not-run		not-run	salamanders_zinb2	true			semantic-rewrite				not-run		count ~ spp + (1|site); zi: ~spp			inferred-from-name	glmmtmb	not-run		350	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	salamanders_genpois	true			unresolved-family				not-run		count ~ spp + mined + (1|site); zi: ~spp + mined		family evidence remains indeterminate	unresolved	glmmtmb	not-run		351	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm		poisson	inferred-family	already-expressible-via-semantic-rewrite		not-run		not-run	salamanders_genpois	true			semantic-rewrite				not-run		count ~ spp + mined + (1|site); zi: ~spp + mined			inferred-from-name	glmmtmb	not-run		351	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm			exact-metadata	historical-semantics-unresolved		not-run		not-run	beta_disp	true			unresolved-family				not-run		y ~ x; disp: ~x		family evidence remains indeterminate	unresolved	glmmtmb	not-run		352	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	ordinary_brm		beta	inferred-family	already-expressible-via-semantic-rewrite		not-run		not-run	beta_disp	true			semantic-rewrite				not-run		y ~ x; disp: ~x			inferred-from-name	glmmtmb	not-run		352	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	stanblocks_plate			exact-metadata	historical-semantics-unresolved		not-run		not-run	ar1_covar	true			unresolved-family				not-run		y ~ ar1(times + 0 | group)		family evidence remains indeterminate	unresolved	glmmtmb	not-run		353	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	stanblocks_plate		gaussian	inferred-family	historical-semantics-unresolved		not-run		not-run	ar1_covar	true			route-specific				not-run		y ~ ar1(times + 0 | group)		kernel/plate substrate control is separately probed	authoritative-audit-explicit-family-recovery	glmmtmb	not-run		353	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	stanblocks_plate			exact-metadata	historical-semantics-unresolved		not-run		not-run	volcano_spatial	true			unresolved-family				not-run		z ~ 1 + exp(pos + 0 | group)		family evidence remains indeterminate	unresolved	glmmtmb	not-run		354	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		not-probed	not-run	not-run	not-run	stanblocks_plate		gaussian	inferred-family	historical-semantics-unresolved		not-run		not-run	volcano_spatial	true			route-specific				not-run		z ~ 1 + exp(pos + 0 | group)		kernel/plate substrate control is separately probed	authoritative-audit-explicit-family-recovery	glmmtmb	not-run		354	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	not-run
not-run		direct	pass	pass	pass	ordinary_brm	d566911aa868eb55c1ffb053b3945daafe9215cd9f7cb5be8715da7c540de715	poisson	exact-metadata	already-expressible-verbatim	a00ee871dfdfb029	true	709	pass	dobson_poisson	true			ready	-12.0		0483e6b364a89a02c42f55014ae9c9863160c995753424a99e83181438dc6f12	pass	2	Counts ~ Outcome + Treatment			explicit	glm_jl	pass	log_rate ~ Outcome + Treatment\nCounts ~ Poisson(exp(log_rate))	355	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	pass
not-run		inherited-identical-probe	pass	pass	pass	ordinary_brm	d566911aa868eb55c1ffb053b3945daafe9215cd9f7cb5be8715da7c540de715	poisson	inferred-family	already-expressible-verbatim	a00ee871dfdfb029	true	709	pass	dobson_poisson	true			ready	-12.0		0483e6b364a89a02c42f55014ae9c9863160c995753424a99e83181438dc6f12	pass	2	Counts ~ Outcome + Treatment			explicit	glm_jl	pass	log_rate ~ Outcome + Treatment\nCounts ~ Poisson(exp(log_rate))	355	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	pass
not-run		direct	pass	pass	pass	ordinary_brm	2022f436a35035810071980925cc6f25b90d987b28728b27baa65929f6339e33	negativebinomial	exact-metadata	already-expressible-via-semantic-rewrite	56abfe921f755017	true	711	pass	quine_nb	true			ready	-20.79441541679836		086445e455a33df3f0fc23a695a4ebe5bb9c5c227ae3ab3badec53d11579d536	pass	5	Days ~ Eth + Sex + Age + Lrn			explicit	glm_jl	pass	log(mu) ~ Eth + Sex + Age + Lrn\nlog(phi) ~ 1\nDays ~ NegativeBinomial2(mu, phi)	356	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	pass
not-run		inherited-identical-probe	pass	pass	pass	ordinary_brm	2022f436a35035810071980925cc6f25b90d987b28728b27baa65929f6339e33	negativebinomial	inferred-family	already-expressible-via-semantic-rewrite	56abfe921f755017	true	711	pass	quine_nb	true			ready	-20.79441541679836		086445e455a33df3f0fc23a695a4ebe5bb9c5c227ae3ab3badec53d11579d536	pass	5	Days ~ Eth + Sex + Age + Lrn			explicit	glm_jl	pass	log(mu) ~ Eth + Sex + Age + Lrn\nlog(phi) ~ 1\nDays ~ NegativeBinomial2(mu, phi)	356	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	pass
not-run		direct	pass	pass	pass	ordinary_brm	e5e436866661a4ec93c4edd1db82ba3036d62cc1b73d535e4039ae47a13b7adf	poisson	exact-metadata	already-expressible-verbatim	9882102699f34ca7	true	713	pass	quine_poisson	true			ready	-12.0		086445e455a33df3f0fc23a695a4ebe5bb9c5c227ae3ab3badec53d11579d536	pass	4	Days ~ Eth + Sex + Age + Lrn			explicit	glm_jl	pass	log_rate ~ Eth + Sex + Age + Lrn\nDays ~ Poisson(exp(log_rate))	357	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	pass
not-run		inherited-identical-probe	pass	pass	pass	ordinary_brm	e5e436866661a4ec93c4edd1db82ba3036d62cc1b73d535e4039ae47a13b7adf	poisson	inferred-family	already-expressible-verbatim	9882102699f34ca7	true	713	pass	quine_poisson	true			ready	-12.0		086445e455a33df3f0fc23a695a4ebe5bb9c5c227ae3ab3badec53d11579d536	pass	4	Days ~ Eth + Sex + Age + Lrn			explicit	glm_jl	pass	log_rate ~ Eth + Sex + Age + Lrn\nDays ~ Poisson(exp(log_rate))	357	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome	pass
